Jugador,partido,walkingRhythm_ritmo,joggingRhythm_ritmo,lowSpeedRunningRhythm_ritmo,highSpeedRunningRhythm_ritmo,sprintRhythm_ritmo,veryHighSpeedRhythm_ritmo,acc_dist_0_1,acc_dist_1_2,acc_dist_2_3,acc_dist_3_4_aceleraciones,acc_dist_5_6_aceleraciones,max_acceleration_aceleraciones,num_efforts_0_1_aceleraciones,num_efforts_1_2_aceleraciones,num_efforts_2_3_aceleraciones,num_efforts_3_4_aceleraciones,num_efforts_5_6_aceleraciones,num_efforts_max_acc_aceleraciones,totalDistance,walkingDistance_umbral_est,joggingDistance_umbral_est,lowSpeedRunningDistance,highSpeedRunningDistance,sprintDistance,veryHighSpeedDistance,avgSpeed,maxSpeed,distance_above_60_percent,distance_above_75_percent,distance_above_85_percent,distance_above_90_percent,distance_above_95_percent_umbral_rel,maxSpeed_umbral_rel,esfuerzos_high_speed_running,esfuerzos_sprint,esfuerzos_velocidad_muy_alta,esfuerzos_above_75_percent,esfuerzos_above_85_percent,esfuerzos_above_90_percent,esfuerzos_above_95_percent_umbral_rel,esfuerzos_ponderados,anómalo
E. Haaland,West Ham - Manchester City,40.80714475005437,50.315275932226136,18.19519832641326,6.294248168398279,2.5081842792378173,0.7511703307659229,7889.02,1463.15,329.53,98.72,2.32,7.51,1,0,1,6,2,1,9740.307913234705,3343.7374408194555,4122.83370988661,1490.9145508663028,515.750694918555,205.5206198407468,61.55089690295973,7.150730046375398,33.816,739.0599044529847,255.7317296606671,98.88743525083636,54.91517431547462,23.764885528316565,34.02,54,19,5,16,11,5,3,39.1,1
E. Haaland,Manchester City - Bournemouth,38.41864031179805,45.43777717609788,13.845703050348453,4.72743992815156,0.7960755817392965,0.1094551494642079,6587.9,1160.58,286.66,43.92,0.0,6.61,0,2,3,4,1,2,8025.003182405665,2983.591606614237,3528.6977754957616,1075.2572988900608,367.1329848202502,61.823229677873776,8.50028690739039,6.221675251094515,31.236000000000004,619.2224403057897,120.8418021799223,33.287894008014305,18.19524117886835,10.137411758395276,31.5,47,9,2,15,5,2,2,26.1,-1
E. Haaland,Newcastle - Manchester City,37.486993746206416,46.88333735823029,14.185393456115875,5.971169148497907,2.893379449771262,0.9026029477806208,9014.68,1610.27,381.61,110.18,0.92,7.42,1,0,1,7,0,2,11053.627354171507,3825.297798508723,4784.132021825013,1447.5248329069177,609.3180038098881,295.2500836528255,92.10461346802715,6.52341763303172,35.328,770.639795007404,276.50765087563514,83.74813631377317,46.126764635123465,13.53579079232779,35.46,63,25,9,17,7,4,1,31.4,1
E. Haaland,Manchester City - Crystal Palace,40.41867199089826,45.49728965111039,14.985453406879603,7.583931803913302,2.645867938742017,0.0952332025697811,7793.92,1544.96,394.66,78.44,0.6,9.12,1,0,2,2,1,2,9750.851940817369,3543.3702445354147,3988.595726080678,1313.7247486697786,664.8580214763995,231.9544226297168,8.348777425284144,6.697242433460077,30.228000000000005,1212.2328358386924,416.4622497728136,155.70813630948444,97.37888837679768,37.90717595760336,30.816000000000003,69,22,5,35,12,9,4,65.9,1
E. Haaland,Aston Villa - Manchester City,41.68936369541955,49.29514081028922,15.665605501628356,6.241384385673837,2.1525706510298197,0.6842376488979637,9135.18,1624.63,391.92,67.11,0.0,10.47,1,1,1,4,0,3,11162.380555743004,4021.078092968868,4754.68064828843,1510.9998693170603,602.0023286128605,207.62261452732952,65.9970020283716,6.971405722974842,33.396,855.2368163305648,273.5992482512208,125.53178907400198,59.339778232442285,25.175792485135165,33.624,66,19,6,19,11,7,4,46.2,1
E. Haaland,Wolves - Manchester City,37.730389652585096,50.64294623164825,20.418463952610317,7.702996717974548,2.8415967983682444,0.8540927879696542,9523.11,1637.71,398.23,51.31,2.57,7.54,1,0,1,4,2,2,11543.895558904307,3623.8781581652897,4864.086175729042,1961.125401101712,739.8471581057288,272.925900493942,82.03276530852538,7.236897480391477,32.05200000000001,1264.5051412452908,399.659152640143,224.27701894849423,119.62450187384712,43.14534899609614,32.4,79,19,6,23,16,10,7,64.1,-1
E. Haaland,Manchester City - Manchester United,38.676917312537,48.09801010538001,17.146475587847828,8.842008427350425,3.3990557362808294,0.2977187964453056,8816.97,1768.13,362.66,82.34,0.0,9.1,1,1,0,5,0,3,10970.549517982388,3643.3656108409855,4530.832551926797,1615.198000375265,832.9171938564101,320.1910503576541,28.045110625147792,7.030962208067942,32.65200000000001,1229.4204133310711,381.1848025921024,128.93490707744547,44.50206454333702,19.557627558965727,32.940000000000005,83,27,3,28,11,5,2,49.6,1
E. Haaland,Manchester City - Southampton,40.13983147336592,48.78932149820862,15.534544832403895,6.4679325926884434,3.114333481787106,0.6686139802386025,8820.9,1627.91,444.1,78.98,0.0,7.39,1,1,0,3,1,1,10910.88588206648,3817.8331708700766,4640.514998766283,1477.5423408260426,615.1866286659068,296.2146385643776,63.59410437376095,6.923397560804656,34.5,832.093277600466,282.3860048316952,84.99022410878155,44.84714374143421,13.190598322348649,34.596,73,25,5,20,7,4,1,34.400000000000006,1
E. Haaland,Liverpool - Manchester City,38.83241136343824,49.31932696556033,13.439579371218914,5.651487096058138,2.230186115763303,0.3961278944521798,9003.92,1703.51,391.11,49.04,0.0,7.25,1,0,2,4,0,2,11085.794087575094,3918.1903065709184,4976.320090825037,1356.0535585559885,570.2350479922661,225.0257790805173,39.96930455022494,6.631888007928644,32.736000000000004,891.7908126605897,294.9865767181065,99.02757095549934,48.30320100026366,19.58733461060012,32.976,64,23,4,27,10,4,2,46.2,1
E. Haaland,Manchester City - Brighton,37.70361989032108,47.15136839521388,19.99251685175713,8.020915984772031,1.9685315024646008,1.029217588257319,7673.65,1473.05,388.66,64.05,0.0,10.51,1,0,2,5,0,3,9543.510219859869,3105.521491632779,3883.701043485783,1646.7169713563956,660.6561132790563,162.14137808633427,84.77322201946116,6.971100364225009,36.40800000000001,553.2615387351315,166.40226451571468,64.57127458861548,39.70837112401834,13.899489593536858,36.54,63,16,5,10,4,4,1,21.1,1
K. De Bruyne,West Ham - Manchester City,44.13699954903572,46.1120266350129,17.013611914036453,7.319655129280103,0.7488392500020093,0.0,8716.81,1568.3,289.15,38.1,0.93,7.51,1,0,1,4,1,1,10594.31782937099,4054.4247785744215,4235.850766692285,1562.8703904233887,672.3835201756702,68.78837350518458,0.0,6.93904419769214,27.552000000000003,1585.7426869918152,596.5370323889391,203.0490244861965,81.1786166450344,14.944865650376215,27.792,59,13,0,48,24,13,3,95.8,-1
K. De Bruyne,Manchester City - Bournemouth,44.68305527239523,41.27228210751098,13.69342557100339,3.3612237420562434,1.0575380410274042,0.0,8600.35,1252.36,270.86,33.63,1.57,7.75,2,0,0,4,1,2,10101.8346259289,4337.384175291405,4006.3004241760914,1329.2208201772992,326.2739886413996,102.65521764253016,0.0,6.257587926238797,29.064000000000004,967.4204709901848,277.9781334321284,113.63851652177924,57.05495324267356,12.663661581610814,29.196,35,9,0,21,10,7,1,42.6,-1
K. De Bruyne,Newcastle - Manchester City,42.436937365562095,38.76389040562435,18.55126742724403,7.278635791371744,2.3778926032451517,0.2341099773766232,9200.55,1642.13,347.76,62.24,0.0,8.19,2,1,2,1,0,2,11188.3100093048,4330.406545239842,3955.596589957928,1893.033165834072,742.7362582708773,242.64808754381275,23.889362458101893,6.593023748080882,31.59600000000001,1232.9537155013447,403.88964838223126,154.9985281188438,89.02254907396946,23.870414856927983,31.680000000000003,69,18,3,29,9,4,3,48.6,1
K. De Bruyne,Manchester City - Crystal Palace,44.6569124339084,44.50149999879815,14.593311015910723,6.41087384166129,1.628022460757099,0.0907209945773613,8625.18,1432.79,304.35,46.52,0.0,7.52,1,1,1,2,0,2,10354.245148204089,4132.848389383443,4118.465486555439,1350.5622901524844,593.3050044662801,150.66805200153365,8.395925644819535,6.741379916438556,30.276,1117.087503526846,318.738828561773,104.18575925578538,36.87461775264661,21.4420916514324,30.384,66,14,2,23,10,3,1,39.4,1
K. De Bruyne,Aston Villa - Manchester City,46.367476620122446,42.49417979287099,15.65597521776835,5.821865611445819,2.4843831885487293,0.389027668999001,8975.16,1600.56,354.37,46.53,0.0,8.08,1,0,1,3,0,2,10919.762362581749,4472.297678266211,4098.705288288384,1510.070996337817,561.5383444426542,239.62703981282013,37.52301543385031,6.814968620403649,32.184000000000005,930.61093550396,323.62194436780817,118.6863123221914,57.28205051598256,10.495947306687905,32.616,60,22,4,23,8,4,2,40.0,1
K. De Bruyne,Wolves - Manchester City,40.37782187701642,48.96343393996787,22.131465922401272,6.623891840070963,2.0465780885884843,0.139631488722259,7154.45,1498.69,287.05,32.46,0.7,5.44,0,0,2,5,0,0,8930.999619390033,2998.0532743684694,3635.534970042615,1643.2613447382944,491.82396912526906,151.95842307769496,10.367638037627737,7.250544107744108,31.764000000000003,822.7112694629952,216.0990308904932,74.78897116140263,37.79991980402489,10.367638037627737,31.824,57,13,2,19,6,4,1,32.3,1
K. De Bruyne,Manchester City - Manchester United,43.06509805545234,49.6921119227463,18.15198466981174,7.298415820373571,2.181405061325896,0.4892747652657365,7651.6,1321.72,288.11,45.29,0.0,10.49,1,1,1,3,0,3,9259.277036595253,3298.7865110476487,3806.4157732823664,1390.442025707579,559.0586518406155,167.0956276975636,37.47844701935541,7.275122454308096,31.668000000000003,951.6090432551056,314.05514265163134,91.88918878834224,52.08547636417826,32.45325855653798,31.824,53,16,3,24,8,3,4,42.7,1
K. De Bruyne,Manchester City - Southampton,47.23267624960927,47.59727337294581,16.77846770838245,8.67707270907634,4.03124876173084,0.4003212695319183,7237.68,1367.72,335.73,53.36,0.0,7.81,1,1,1,5,0,2,8958.426424919851,3392.723135009434,3418.9121463786973,1205.1973354931113,623.2741326929535,289.5645985551262,28.75507679047769,7.489489906724213,30.91200000000001,1169.60832733262,526.9167497575629,184.93185122450623,68.4835667932671,38.64023494030211,30.996,58,21,2,37,15,6,2,64.3,1
K. De Bruyne,Liverpool - Manchester City,39.80201973923703,44.56493446977677,20.53725682531357,9.153334201096625,2.232907105638451,0.0665400932258226,9416.77,1936.29,412.77,43.7,0.72,6.73,0,2,0,1,0,1,11740.420536619917,4016.023791689016,4496.601888000477,2072.209213674139,923.5714208906494,225.3003269589197,6.713895406485502,7.0220717542120905,30.48,1672.028103039159,513.1791238926533,129.2251305482255,53.730649568256005,13.203328395230852,30.708,79,26,1,42,13,6,2,67.1,1
K. De Bruyne,Manchester City - Brighton,39.895997888730456,46.626370860652045,16.887907548536905,6.45438864032327,1.5604472314713262,0.2074497577170027,9103.91,1542.33,375.1,54.96,0.0,8.5,1,2,0,3,0,2,11016.645428078502,3937.203044979181,4601.401119001549,1666.6113029399455,636.9621002847025,153.99533578313364,20.472525089898618,6.716307302573804,31.38000000000001,1022.3599640142244,306.1698469717282,100.03342916837646,46.18898227236286,18.823023481667956,31.680000000000003,67,15,2,26,8,4,2,43.0,1
K. De Bruyne,Leicester - Manchester City,47.48530100384279,46.63962675265516,13.46383905985686,5.037909787607991,1.2835092201112226,0.439559352293619,9021.58,1491.01,295.58,43.57,0.0,7.71,1,2,0,3,0,2,10790.041954842154,4480.713002722605,4400.915180380541,1270.4478536880931,475.3771675586901,121.11193000969496,41.47682048242589,6.904909919457397,32.34,741.3681658026902,195.25336687057256,83.07591174854326,57.80420348041625,24.52483383751508,32.472,56,12,2,14,3,4,3,27.0,1
Rodri,West Ham - Manchester City,40.07106436910717,58.98374374820071,18.221364294968517,4.944566379059118,0.9377336572302988,0.0,9437.7,1628.49,300.6,36.94,0.0,7.36,1,1,1,5,0,2,11342.895312512885,3690.54502839477,5432.402799209285,1678.1876515666,455.3945635113448,86.36526983091052,0.0,7.433325950054289,28.46400000000001,1263.9746519180455,328.08664455200795,100.04092048961868,63.86641918473806,15.34323624127789,28.692,52,8,0,33,8,7,5,58.400000000000006,1
Rodri,Manchester City - Bournemouth,41.016559995994434,50.05745243272908,13.283166357123362,4.680336239101693,1.0214894617882857,0.0,9026.24,1417.47,261.0,47.8,0.0,7.86,2,0,1,3,0,2,10683.427565527509,3981.477478811181,4859.076907645012,1289.3969582859647,454.3202387296013,99.15598205578893,0.0,6.641743484083652,29.808000000000003,868.0083265331025,278.1981754359754,82.45286526583551,50.45107294840845,24.397368203428407,30.06,45,7,1,22,4,3,2,33.3,1
Rodri,Newcastle - Manchester City,34.487079343704494,51.556342977821295,21.1924384055081,7.9831365565116865,1.527687299691101,0.0,9823.56,1753.06,365.43,52.53,0.0,7.33,2,1,0,4,0,2,11913.220850488968,3519.176533162752,5260.981091933478,2162.547056359398,814.6258646816409,155.89030435147893,0.0,7.045526606343711,29.628000000000004,1589.0504000691262,529.2709783840088,123.6999160120968,64.21003274660617,27.244745455846115,29.952,67,12,0,33,9,4,4,54.1,1
Rodri,Manchester City - Crystal Palace,35.755337374590646,61.58387673147942,21.153298316310856,5.137638475952749,0.3806862800529902,0.0,10074.61,1897.84,267.67,18.18,0.0,7.84,2,0,0,2,1,2,12183.238013861928,3512.7235281377007,6050.205329689644,2078.1705375887664,504.7387293391846,37.3998891066726,0.0,7.482137006751945,27.252,1739.9605846146271,425.4214830158499,145.19509762064294,47.06843079239354,16.238870995898477,27.504,56,7,0,44,17,7,2,74.80000000000001,1
Rodri,Aston Villa - Manchester City,36.82415673679438,61.93992279168633,16.80071646282074,4.712071585204272,1.2365573776643175,0.0700592618481818,9772.85,1693.31,296.49,31.2,0.0,7.43,1,1,0,2,0,2,11727.13233091584,3551.812664452941,5974.312019667453,1620.48510522727,454.4950112982361,119.27008093364898,6.75744933612997,7.315604921205421,30.69600000000001,871.1104566389772,228.44284301236695,73.26952833563307,46.29995959620901,10.058894203131604,30.924,48,8,1,15,6,4,1,28.3,1
Rodri,Wolves - Manchester City,34.04765899068337,64.18714256572237,21.431440504996758,8.239791745918655,1.2906113494198592,0.0,8896.0,1620.96,286.02,26.07,0.31,5.58,0,0,4,0,0,0,10760.788575105062,2835.829517334018,5346.147104299016,1785.0246796611798,686.2922545175649,107.49501929318008,0.0,7.804753271701285,27.78,1717.9809230852034,567.8691016424965,204.36756908937008,93.18096420696445,43.53691649104425,28.116,65,13,0,47,21,9,6,90.8,-1
Rodri,Manchester City - Southampton,35.36299889839101,68.83541851714853,21.884565371788277,5.097141917740041,1.239455939154673,0.0,10424.85,1868.52,326.05,41.21,0.0,8.12,2,1,0,2,0,2,12594.86771367422,3363.4927018889634,6547.166106561053,2081.5139610620217,484.8061582693144,117.88878589279813,0.0,7.9595132823999455,27.924000000000003,1717.4987977228989,472.1909589161538,205.3957034762388,106.73209254285794,51.06971446980882,27.972,52,13,0,36,18,11,7,80.6,1
Rodri,Liverpool - Manchester City,33.925985954982075,60.68994087214513,21.956715852613986,5.145207826674434,1.0657391301168138,0.1516965781697198,10163.6,1913.31,362.7,38.26,1.79,6.64,0,2,1,2,1,2,12404.170379063658,3423.131982857692,6123.615033999444,2215.432629528751,519.1514697114504,107.53307822878652,15.306184737324736,7.409109415262637,30.996,1033.4104921193357,239.6540772426744,81.4773857616939,43.72398013335131,16.930626521788284,31.068000000000005,52,10,1,18,7,5,1,33.7,1
Rodri,Manchester City - Brighton,33.46178538707057,61.93078207952301,22.70979122940301,5.0477435169426,0.991644954342512,0.4472169088132336,9965.55,2065.44,312.05,30.7,0.0,7.26,1,2,0,1,0,2,12295.269568123078,3302.2320605653717,6111.742447487862,2241.153597125685,498.1449818753422,97.8621350608814,44.134346007748654,7.512668783354726,32.424000000000014,759.172726377873,153.0415792794186,59.91182092821244,47.457124185297886,40.78327292567195,32.652,60,7,1,7,3,1,1,13.1,-1
Rodri,Leicester - Manchester City,39.42908396306762,59.61947027557602,18.30389966802802,5.255458995903114,1.2770948340410484,0.0,9802.84,1636.46,298.24,32.26,0.0,8.21,2,0,0,2,0,2,11689.78933002707,3720.5283627550607,5625.693215203353,1727.1559726751238,495.9051108534178,120.50666854011332,0.0,7.479881517592203,29.064000000000004,1336.7949866293527,373.63232445685895,128.75188398738058,62.38995069463243,26.69816894293056,29.124,50,8,0,26,11,6,3,50.400000000000006,1
Ederson,West Ham - Manchester City,39.27492940228202,7.705261148047399,0.9250196201396924,0.6155105271050201,0.0,0.0,4339.2,315.23,56.07,4.59,0.0,7.73,2,1,1,0,0,2,4735.460604347567,3833.102193231384,752.0078038455994,90.2788315269002,60.07177574369295,0.0,0.0,2.903676013525053,24.79200000000001,153.52267347676093,80.32371334689375,39.62068712789762,14.399587220611776,6.731925842240196,25.02,7,1,0,7,6,2,1,17.7,1
Ederson,Manchester City - Bournemouth,33.74127912416661,3.8598741048109058,0.2560537719637091,0.0705003392841919,0.0319016178940158,0.0354439846691964,3498.46,208.19,22.99,2.99,4.38,8.13,2,1,1,0,3,5,3688.179789156505,3275.265964582853,374.67797935399466,24.855139644517248,6.843467934316511,3.096690048972118,3.440547591838898,2.265728031317606,31.632,14.442742402277236,6.537237640811016,6.537237640811016,5.130176084864646,3.440547591838898,32.544,2,1,1,1,1,1,1,4.9,-1
Ederson,Newcastle - Manchester City,38.24041474670478,6.97544593431938,1.0673304471619678,0.4335824187212814,0.0557841341561202,0.0,4363.81,304.03,79.64,97.77,0.71,7.85,2,0,0,0,0,1,4772.82769430132,3902.179388802912,711.7977546243973,108.9139565965644,44.24419528104863,5.692398996404367,0.0,2.8050122496978416,26.20800000000001,145.30634932664842,52.02348216686234,28.985130890409696,13.682694674619382,5.692398996404367,26.46,6,1,0,6,4,3,1,15.8,1
Ederson,Manchester City - Crystal Palace,36.12399479522016,7.097753698153833,1.4523619380729174,0.2127115151578407,0.0,0.0,4101.55,293.21,59.21,5.39,0.0,7.96,2,1,0,0,0,2,4409.831010774341,3548.941661998413,697.3069824856265,142.68487800274366,20.897488287490138,0.0,0.0,2.6887509924337527,23.856,198.09121629025495,59.46552426489716,18.661808594360323,15.218041066216411,10.333043502966428,24.048,2,0,0,7,2,2,2,14.8,1
Ederson,Manchester City - Nottingham Forest,42.12227579319027,9.806582874388686,1.0896951415733525,0.3074447013689727,0.0,0.0,4550.24,390.2,74.23,13.34,0.0,8.02,2,0,1,1,0,2,4971.582841135906,3927.059772199129,914.2677213792572,101.59227804888366,28.66306950862933,0.0,0.0,3.1873710179126897,22.992,171.1600046704341,78.37214612502682,35.282924695322016,19.668146334695425,13.772030122558602,23.292,5,0,0,13,6,3,3,28.0,-1
Ederson,Aston Villa - Manchester City,38.38660613333944,6.901507103389325,0.5392072373759799,0.2418198422206572,0.0,0.0,4101.76,257.45,41.31,103.17,0.0,8.14,1,1,1,0,0,2,4443.522147310651,3702.516116914367,665.6733651455785,52.00833540237119,23.324329848323128,0.0,0.0,2.7481117638927293,22.824,116.1491506529512,56.12327676100301,29.86157850570321,16.608474744719146,7.454503194349277,22.968,5,0,0,7,6,4,1,20.3,1
Ederson,Wolves - Manchester City,43.36772082663693,6.550130131429372,0.3015422221604077,0.0,0.0,0.0,4567.58,305.62,24.37,0.0,0.0,7.79,3,0,0,0,0,2,4823.405316983524,4165.325026329056,629.1181653566864,28.962125297766622,0.0,0.0,0.0,3.016031165405706,18.216,193.23109645465783,50.95204380386751,22.21947669420616,12.53540645484668,7.898487004216617,18.36,0,0,0,12,6,3,2,25.5,1
Ederson,Manchester City - Manchester United,42.357229071014224,7.544922127022295,0.6392306432775136,0.2431697540561782,0.0775577401773759,0.0,4379.67,405.52,54.79,6.81,0.0,8.46,2,1,0,0,0,2,4791.210699408566,3990.05097848954,710.7316643655001,60.21552659674178,22.90659083209199,7.305939124708819,0.0,3.035145010615712,26.892000000000003,76.54798358193155,27.992935422354904,15.220535038987604,10.062847352653147,7.305939124708819,27.18,3,1,0,3,2,1,1,8.0,1
Ederson,Manchester City - Southampton,40.92205415377658,6.777010794807436,0.6046313743897552,0.0591972250434116,0.0,0.0,4355.27,258.02,36.29,4.89,0.0,7.84,3,0,0,0,0,2,4599.956014997056,3892.232977412869,644.5840867301179,57.508505456124254,5.630445397962362,0.0,0.0,2.877059718230883,20.616000000000003,140.1459152438882,49.59614742910584,17.000205820681206,11.01609946768222,7.875310653914921,20.916,2,0,0,11,4,2,2,21.0,1
Ederson,Liverpool - Manchester City,40.464909586764186,9.578177497867264,1.3997763710002065,0.3949286919698124,0.1619214353152432,0.0,4799.45,408.26,89.92,14.91,0.0,8.38,3,0,0,2,0,2,5246.771100516302,4082.9093773045065,966.438109534807,141.23743583392084,39.84830501975408,16.337872823308043,0.0,3.113709415262637,28.176000000000005,124.84074298455344,42.6134805741305,21.84249556616805,13.517534457677083,9.233528382282884,28.332,8,2,0,5,2,2,1,11.3,-1
Ederson,Manchester City - Brighton,40.382402939696114,9.80713208817728,1.1023820148130092,0.1560453148202982,0.0,0.0,4664.19,439.28,44.11,6.2,0.0,8.17,2,1,0,0,0,2,5077.227911854483,3985.204738108811,967.833175341922,108.79040643517985,15.399591968565836,0.0,0.0,3.094865702898062,24.504,133.2114937365424,37.77295383711154,15.399591968565836,13.037696230382142,8.01667469748525,24.624,4,0,0,6,1,1,1,9.9,1
Ederson,Leicester - Manchester City,39.51623917090863,4.555412102381591,0.4916414919250474,0.0,0.0,0.0,4057.76,171.11,32.32,1.71,0.0,7.93,2,1,0,0,0,2,4204.992305325715,3728.752328166938,429.8486859807269,46.39129117804748,0.0,0.0,0.0,2.6628452734209413,18.360000000000003,186.54995663332585,73.91452713588419,31.03736737463989,19.344014228473466,3.982607915969128,18.684,0,0,0,16,6,4,2,30.8,1
Ruben Dias,West Ham - Manchester City,41.31931208103397,51.89163744811631,12.125213501087613,3.664218929528794,0.2933672218998748,0.0,8853.46,1558.09,302.05,31.66,0.0,8.07,2,0,1,1,0,2,10666.705607633405,4032.6271280686456,5064.450842811325,1183.380420327814,357.61555345891185,28.63166296668812,0.0,6.600282181768504,26.424000000000003,1230.3325486674066,393.68036357328367,95.25942036952848,57.00305159015534,25.81839782221521,26.676,47,4,0,47,13,7,3,74.9,1
Ruben Dias,Newcastle - Manchester City,39.45537457796224,45.90521284131335,12.6065979355557,4.466809824016854,2.1940007460223647,0.1911095323534392,6992.46,1340.86,243.3,36.16,0.0,8.12,3,0,0,3,0,2,8552.190814254918,3219.164011815939,3745.406315722757,1028.5723255619896,364.4470135415352,179.00852086796476,15.59262674471711,6.323977203088614,32.076,663.1292305580803,247.6843866415233,38.79644116951668,20.449335424175416,13.941401610326151,32.184,41,11,1,13,6,2,1,23.7,-1
Ruben Dias,Manchester City - Crystal Palace,41.74144128716546,54.40847930615,11.0880619148573,4.664380680832352,0.8559420583216956,0.0339154905292268,9286.97,1547.61,280.49,35.63,0.0,8.36,2,0,1,2,0,2,11081.08373935602,4100.818330188758,5345.270368633864,1089.328162721964,458.24430602057305,84.09060094971778,3.331970841226341,6.805113765140978,30.084000000000003,800.9749290231267,234.0367891768261,63.47645873751421,34.53805952940251,9.882692950236184,30.204000000000004,42,9,2,28,8,3,1,42.2,1
Ruben Dias,Manchester City - Nottingham Forest,42.05301537353398,54.31700384044829,12.44050504629491,5.498997965291135,1.6561931761819924,0.0,8841.0,1678.94,315.07,48.18,0.0,8.03,2,0,0,1,0,2,10811.483646905252,3920.602623274573,5063.9742680449945,1159.8282854660745,512.6715803040926,154.40688981544716,0.0,6.97118545532554,29.772,1107.842497722979,410.6104480698595,139.15464297207208,81.80166434140668,45.163466254832144,29.844,49,15,0,28,12,6,4,55.0,1
Ruben Dias,Aston Villa - Manchester City,40.93644207792529,53.70749175712926,12.335177142313611,3.866611722119916,0.79092048316197,0.3787526438637582,8745.19,1664.17,367.62,98.93,0.67,7.9,1,1,0,3,0,1,10804.258312119971,3948.456293222821,5180.266604947642,1189.7689526332892,372.9475893042063,76.28691700258256,36.53195500947236,6.737976154271497,32.184000000000005,606.199722384128,142.8532696378469,68.3279049817516,44.759225094442094,29.82048341935833,32.25600000000001,46,7,2,9,3,2,2,17.9,1
Ruben Dias,Wolves - Manchester City,36.91957895521266,55.26706343826607,15.928682495834872,6.6128598801861616,1.173265671375278,0.0,8984.49,1782.7,356.45,68.09,20.67,7.85,1,1,0,4,0,1,11131.947976678051,3546.002493384992,5308.217219700662,1529.89685811662,635.1431486256135,112.6882568500242,0.0,6.9990859998611805,29.59200000000001,1185.6852459744946,334.4301035272746,80.50312332749125,38.55451844768358,8.063886117265476,30.06,72,15,1,35,11,5,2,56.6,1
Ruben Dias,Manchester City - Southampton,39.65392751694488,58.907022911009726,14.951618629316226,4.93802875275933,1.243476426613958,0.0,9245.32,1791.11,379.96,42.52,0.0,7.85,3,0,0,1,0,2,11384.502380894824,3771.617225895017,5602.843305809171,1422.0982865630306,469.6723747707824,118.27118785667558,0.0,7.196952477745849,28.308,1230.4117846113509,413.5041489796093,175.24626476580295,95.9174486891563,41.19518019473647,28.332,46,13,0,34,16,10,5,72.1,1
Ruben Dias,Liverpool - Manchester City,36.92407499682389,54.938591400333465,15.722807325224094,8.176613220418941,2.159658071973706,0.5240815137277324,9556.16,2061.92,369.98,46.68,0.0,7.81,1,1,1,4,0,2,11951.183896725945,3725.6391671795295,5543.303872293647,1586.4312591151113,825.0202739402712,217.90949946214693,52.8798247351282,7.142183746283451,32.400000000000006,1212.629088434275,332.3762096882194,117.87673066051924,66.043335122862,7.1056663496256105,32.688,74,20,3,28,7,3,1,41.1,-1
Ruben Dias,Manchester City - Brighton,36.20298531727379,54.98949272501969,17.73717100411517,5.403186682242308,0.9062441670147592,0.0,9251.46,1851.0,321.73,36.55,0.0,7.41,2,0,1,1,0,2,11372.560664637098,3572.751944344027,5426.72973872311,1750.4222824927792,533.2224830482193,89.43421602879654,0.0,6.964613794501116,28.848000000000003,1337.6113095391672,312.8973282764576,99.0910590958996,48.5355778483776,18.74086219985608,29.232,61,10,0,32,9,4,3,51.6,1
O. Watkins,Aston Villa - Everton,41.516589290526525,35.68657645559267,11.398369341463496,5.693768454449992,3.70306171472996,0.4000028833468205,7856.24,1576.42,507.81,135.02,1.48,7.51,1,1,1,16,1,1,10037.289539412302,4234.968884895643,3640.268708980157,1162.7096619582198,580.8023408102622,377.7369819805541,40.802960787264674,5.926437160969873,31.872,1132.9002554851847,516.6050670876434,216.8049860158087,112.92297066505898,22.394109242786094,32.184,74,28,8,34,18,10,5,74.3,-1
O. Watkins,Crystal Palace - Aston Villa,39.951981386304034,42.064720890890136,13.489324819247164,6.22684277597738,1.6655199698907326,0.2841960360040513,7812.48,1652.2,458.53,97.95,0.0,7.06,0,2,1,9,0,3,9967.69819772156,3840.850317207983,4043.962050713875,1296.8187237063585,598.6279083398788,160.1175381720621,27.32165958130949,6.263619708054507,31.94400000000001,911.1753726417156,255.39936772809904,89.28371279649835,48.53853158420442,13.882262818729346,32.25600000000001,67,19,4,24,7,5,2,41.2,1
O. Watkins,Aston Villa - West Ham,42.21328990722076,41.81991943902672,17.00442684631155,9.567021510093204,2.8652068722830184,0.520540920333396,8072.42,2068.75,592.99,97.98,1.81,7.96,1,2,0,5,2,2,10778.1728075961,3991.407271694081,3954.21278269144,1607.825239741578,904.5937738510128,270.9148604639337,49.21887915392372,6.859010646548685,33.456,1214.598308350238,314.702968950375,84.67675037476772,49.23444303837269,21.90165514787202,33.516000000000005,89,29,3,25,6,3,1,37.0,-1
O. Watkins,Arsenal - Aston Villa,38.96028261511078,44.290513257411085,14.670492270813916,6.363919815715022,2.1917095163895515,0.6024961202295668,8391.49,1701.22,352.99,80.84,0.0,7.49,1,1,0,5,1,2,10453.449286588007,3803.432656495832,4323.787539232662,1432.1823571177574,621.2670654761529,213.961988688336,58.81767957721108,6.453481339843617,32.616,986.0823245336068,313.75937703975575,119.46738287285524,72.01695748411636,33.47715685661617,32.652,68,21,5,23,7,6,4,44.5,1
